gauge_id,state,name,provider,lat,long
09020500,CO,"WILLOW CREEK ABOVE WILLOW CREEK RESERVOIR, CO.",usgs,40.15554114,-105.9805729
09021000,CO,"WILLOW CREEK BELOW WILLOW CREEK RESERVOIR, CO.",usgs,40.14581899,-105.9400156
09021500,CO,"BERTHOUD PASS DITCH AT BERTHOUD PASS, CO.",usgs,39.7988759,-105.7769516
09022000,CO,"FRASER RIVER AT UPPER STA, NEAR WINTER PARK, CO.",usgs,39.8458204,-105.7519507
09022100,CO,"FRASER-JIM DITCH NEAR WINTER PARK, CO",usgs,39.88665369,-105.7575066
09022500,CO,"MOFFAT WATER TUNNEL AT EAST PORTAL, CO.",usgs,39.9016538,-105.645558
09023500,CO,"FRASER RIVER ABOVE WINTER PARK, CO.",usgs,39.88054259,-105.7561176
09024000,CO,"FRASER RIVER AT WINTER PARK, CO.",usgs,39.89998695,-105.7766741
09025000,CO,"VASQUEZ CREEK AT WINTER PARK, CO",usgs,39.92026468,-105.7852857
09025300,CO,"ELK CREEK AT UPPER STATION, NEAR FRASER, CO",usgs,39.8894312,-105.8325098
09025400,CO,"ELK CREEK NEAR FRASER, CO.",usgs,39.9191534,-105.8258429
09026500,CO,"ST. LOUIS CREEK NEAR FRASER, CO.",usgs,39.90998657,-105.8783451
09027100,CO,"FRASER RIVER AT TABERNASH, CO",usgs,39.9903333,-105.8297778
09031900,CO,RANCH CREEK DITCH NEAR FRASER COLO,usgs,39.88970927,-105.7522286
09032000,CO,"RANCH CREEK NEAR FRASER, CO.",usgs,39.94998694,-105.7655627
09032001,CO,RANCH C NR FRASER PLUS RANCH C DITCH COLO,usgs,39.94998694,-105.7655627
09032100,CO,"CABIN CREEK NEAR FRASER, CO.",usgs,39.9858203,-105.7450064
09032500,CO,"RANCH CREEK NEAR TABERNASH, CO.",usgs,39.99748667,-105.8236209
09033000,CO,"MEADOW CREEK NEAR TABERNASH, CO.",usgs,40.0508198,-105.7775082
09033100,CO,"RANCH CREEK BLW MEADOW CR NR TABERNASH, CO",usgs,39.9991533,-105.8275099
09033300,CO,FRASER RIVER BLW CROOKED CR AT TABERNASH CO,usgs,40.00689167,-105.8482722
09033500,CO,"STRAWBERRY CREEK NEAR GRANBY, CO",usgs,40.0866111,-105.8276389
09034000,CO,"FRASER RIVER AT GRANBY, CO.",usgs,40.0852636,-105.9552936
09034250,CO,"COLORADO RIVER AT WINDY GAP, NEAR GRANBY, CO.",usgs,40.108319,-106.0041847
09034500,CO,"COLORADO RIVER AT HOT SULPHUR SPRINGS, CO.",usgs,40.08331887,-106.0880765
09034800,CO,"LITTLE MUDDY CREEK NEAR PARSHALL, CO.",usgs,39.96304145,-106.0689085
09034900,CO,"BOBTAIL CREEK NEAR JONES PASS, CO",usgs,39.76026447,-105.9064014
09035500,CO,"WILLIAMS FORK BELOW STEELMAN CREEK, CO.",usgs,39.77887549,-105.9283469
09035700,CO,"WILLIAMS FORK ABOVE DARLING CREEK, NEAR LEAL, CO",usgs,39.79719444,-106.0256389
09035800,CO,"DARLING CREEK NEAR LEAL, CO.",usgs,39.8005418,-106.0264066
09035820,CO,"SO FK WILLIAMS FK AT UP STA NR PTARMIGAN PASS, C",usgs,39.70831997,-105.9475144
09035830,CO,"SO FK WILLIAMS FK NR PTARMIGAN PASS, CO",usgs,39.70415327,-105.962515
09035840,CO,"SO FK WILLIAMS FK AB TRIB NR PTARMIGAN PASS, CO",usgs,39.70359767,-105.982238
09035845,CO,"SO FK WILLIAMS FK TRIB NR PTARMIGAN PASS, CO",usgs,39.7027643,-105.9855716
09035850,CO,"SO FK WILLIAMS FK AB SHORT CR NR PTARMIGAN PASS,",usgs,39.70304209,-105.990294
09035870,CO,"SO FK WILLIAMS FK BL SHORT CR NR PTARMIGAN PAS,",usgs,39.74915299,-106.0319623
09035880,CO,"S. FK. WILLIAMS FORK BLW OLD BALDY MT NR LEAL, CO",usgs,39.75887518,-106.0361291
09035900,CO,"SOUTH FORK OF WILLIAMS FORK NEAR LEAL, CO",usgs,39.79581958,-106.0305734
09036000,CO,"WILLIAMS FORK NEAR LEAL, CO.",usgs,39.833875,-106.0564079
09036500,CO,"KEYSER CREEK NEAR LEAL, CO.",usgs,39.9074861,-106.0172398
09037000,CO,"WILLIAMS FORK NEAR SCHOLL, CO.",usgs,39.90526367,-106.0994652
09037200,CO,"SKYLARK CREEK NEAR PARSHALL, CO.",usgs,39.9052635,-106.1694678
09037500,CO,"WILLIAMS FORK NEAR PARSHALL, CO",usgs,40.0002,-106.1803667
09038500,CO,"WILLIAMS FORK BELOW WILLIAMS FORK RESERVOIR, CO",usgs,40.03592778,-106.2050139
09039000,CO,"TROUBLESOME CREEK NEAR PEARMONT, CO.",usgs,40.2174844,-106.3130854
09039500,CO,"TROUBLESOME C AT ATMORE RANCH, NR TRBLESOME, CO.",usgs,40.2083178,-106.3097519
09040000,CO,"EAST FORK TROUBLESOME C NEAR TROUBLESOME, CO.",usgs,40.15748477,-106.2833617
09040500,CO,"TROUBLESOME CREEK NEAR TROUBLESOME, CO.",usgs,40.059152,-106.3055839
09041000,CO,"MUDDY CREEK NEAR KREMMLING, CO.",usgs,40.29359455,-106.4836469
09041090,CO,"MUDDY CREEK ABOVE ANTELOPE CREEK NR. KREMMLING, CO",usgs,40.2024844,-106.4225335
09041100,CO,"ANTELOPE CREEK NEAR KREMMLING, CO.",usgs,40.24053974,-106.3736433
09041200,CO,"RED DIRT CREEK NEAR KREMMLING, CO.",usgs,40.1613736,-106.5594818
09041300,CO,"PASS CREEK NEAR KREMMLING, CO.",usgs,40.1327628,-106.4903129
09041395,CO,"WOLFORD MTN RESERVOIR NR KREMMLING, CO",usgs,40.1127629,-106.4150324
09041400,CO,"MUDDY CRK BLW WOLFORD MTN RESER. NR KREMMLING, CO",usgs,40.10859628,-106.4139212
09041500,CO,"MUDDY CREEK AT KREMMLING, CO.",usgs,40.0602633,-106.3980869
09041900,CO,"MONTE CRISTO DIVERSION NEAR HOOSIER PASS, CO",usgs,39.38082156,-106.0714082
09043000,CO,"MONTE CRISTO CREEK NEAR HOOSIER PASS, CO.",usgs,39.38165489,-106.0630746
09044000,CO,"HOOSIER CREEK NEAR HOOSIER PASS, CO.",usgs,39.37304389,-106.0544633
09044300,CO,"BEMROSE-HOOSIER DIVERSION NEAR HOOSIER PASS, CO",usgs,39.38054378,-106.0708526
09044500,CO,"BEMROSE CREEK NEAR HOOSIER PASS, CO.",usgs,39.3738772,-106.048352
09044800,CO,"MCCULLOUGH-SP-CRYS-DIVERSION NEAR HOOSIER PASS, CO",usgs,39.38082156,-106.0711304
09045000,CO,"MCCULLOUGH GULCH NEAR BRECKENRIDGE,CO.",usgs,39.40359907,-106.0519632
09045500,CO,"SPRUCE CREEK NEAR BRECKENRIDGE, CO.",usgs,39.44082084,-106.041963
09046400,CO,"INDIANA CREEK ABOVE MOUTH AT BLUE RIVER, CO",usgs,39.44944444,-106.0236111
09046490,CO,"BLUE RIVER AT BLUE RIVER, CO.",usgs,39.45582067,-106.0316849
09046530,CO,"FRENCH GULCH AT BRECKENRIDGE, CO",usgs,39.4930424,-106.0447409
09046600,CO,"BLUE RIVER NEAR DILLON, CO",usgs,39.56665329,-106.0494632
09046601,CO,BLUE R NR DILLON PLUS HOOSIER PASS TUNNEL COLO,usgs,39.5485978,-106.039185
09047000,CO,"BLUE RIVER AT DILLON, CO.",usgs,39.6138754,-106.0519632
09047500,CO,"SNAKE RIVER NEAR MONTEZUMA, CO",usgs,39.6053611,-105.9431306
09047700,CO,"KEYSTONE GULCH NEAR DILLON, CO.",usgs,39.59443117,-105.9725158
09048000,CO,"SNAKE RIVER AT DILLON, CO.",usgs,39.61248655,-106.0422406
09049200,CO,"WEST TENMILE CREEK AT COPPER MOUNTAIN, CO.",usgs,39.50109766,-106.1683562
09050000,CO,"TENMILE CREEK AT FRISCO, CO.",usgs,39.57526424,-106.1105765
09050100,CO,"TENMILE CREEK BL NORTH TENMILE C, AT FRISCO, CO.",usgs,39.57526424,-106.1105765
09050500,CO,"TENMILE CREEK AT DILLON, CO.",usgs,39.6124865,-106.0547411
09050550,CO,"DILLON RAFT--DILLON RESERVOIR, CO.",usgs,39.6199865,-106.0491853
09050700,CO,"BLUE RIVER BELOW DILLON, CO.",usgs,39.625542,-106.0664082
09051000,CO,"STRAIGHT CREEK NEAR DILLON, CO.",usgs,39.64859766,-106.0200175
09051050,CO,"STRAIGHT CR BLW LASKEY GULCH NR DILLON, CO",usgs,39.6397087,-106.040296
09051500,CO,"WILLOW CREEK NEAR DILLON, CO.",usgs,39.64998637,-106.0802976
09052000,CO,"ROCK CREEK NEAR DILLON, CO.",usgs,39.72304159,-106.1286328
09052400,CO,"BOULDER CREEK AT UPPER STATION, NEAR DILLON, CO.",usgs,39.7280414,-106.1733569
09052500,CO,"BOULDER CREEK NEAR DILLON, CO.",usgs,39.7372082,-106.1358554
09052800,CO,"SLATE CREEK AT UPPER STATION, NEAR DILLON, CO.",usgs,39.76304128,-106.1925244
09053000,CO,"SLATE CREEK NEAR DILLON, CO.",usgs,39.78165247,-106.1678011
09053500,CO,"BLUE RIVER ABOVE GREEN MOUNTAIN RESERVOIR, CO.",usgs,39.83193005,-106.2228033
09054000,CO,"BLACK CREEK BELOW BLACK LAKE, NEAR DILLON, CO.",usgs,39.7991522,-106.2683604
09054500,CO,"BLACK CREEK ABOVE GREEN MOUNTAIN RESERVOIR, CO.",usgs,39.85581885,-106.2525266
09055000,CO,"OTTER CREEK ABOVE GREEN MOUNTAIN RESERVOIR, CO.",usgs,39.85276334,-106.2678047
09055300,CO,"CATARACT CREEK NEAR KREMMLING, CO.",usgs,39.83526349,-106.316417
09055500,CO,"CATARACT CREEK AB GREEN MOUNTAIN RESERVOIR, CO.",usgs,39.8499856,-106.2914164
09056000,CO,"BLUE RIVER NEAR KREMMLING, CO.",usgs,39.87220786,-106.2908609
09056500,CO,"ELLIOTT CREEK FEEDER CANAL TO GREEN MTN RES, CO",usgs,39.873725,-106.3305972
09057500,CO,"BLUE RIVER BELOW GREEN MOUNTAIN RESERVOIR, CO",usgs,39.88026354,-106.3339175
09057520,CO,"BLUE RIVER BEL SPRUCE CR NR KREMMLING, CO",usgs,39.96359697,-106.3603073
09058000,CO,"COLORADO RIVER NEAR KREMMLING, CO",usgs,40.03665248,-106.4400324
09058030,CO,"COLORADO RIVER NEAR RADIUM, CO.",usgs,39.96693085,-106.5233675
09058500,CO,"PINEY RIVER BELOW PINEY LAKE, NEAR MINTURN, CO.",usgs,39.70804158,-106.4266968
09058600,CO,"DICKSON CREEK NEAR MINTURN, CO",usgs,39.7041111,-106.45725
09058610,CO,"DICKSON CREEK NEAR VAIL, CO",usgs,39.7041111,-106.45725
09058700,CO,"FREEMAN CREEK NEAR MINTURN, CO.",usgs,39.69831939,-106.445586
09058800,CO,EAST MEADOW CREEK NEAR MINTURN CO.,usgs,39.73165269,-106.4266969
09059500,CO,"PINEY RIVER NEAR STATE BRIDGE, CO",usgs,39.7957222,-106.5743472
09060500,CO,"ROCK CREEK NEAR TOPONAS, CO.",usgs,40.04109757,-106.6558716
09060550,CO,"ROCK CREEK AT CRATER, CO.",usgs,39.9783206,-106.7100387
09060700,CO,"EGERIA CREEK NEAR TOPONAS, CO.",usgs,40.0497082,-106.8658779
09060770,CO,"ROCK CREEK AT MCCOY, CO.",usgs,39.9122094,-106.7255937
09060800,CO,"BIG ALKALI CREEK NEAR BURNS, CO.",usgs,39.85609808,-106.7958729
09060900,CO,"CATAMOUNT CREEK NEAR BURNS, CO.",usgs,39.8405424,-106.8094844
09060950,CO,"BIG ALKALI CREEK BELOW CASTLE CR NEAR BURNS, CO.",usgs,39.8644313,-106.8175405
09061000,CO,"SUNNYSIDE CREEK NEAR BURNS, CO.",usgs,39.961931,-106.9444908
09061500,CO,"COLUMBINE DITCH NEAR FREMONT PASS, CO.",usgs,39.3741548,-106.2278013
09061600,CO,"EAST FORK EAGLE RIVER NEAR CLIMAX, CO",usgs,39.4102654,-106.2497468
09062000,CO,"EWING DITCH AT TENNESSEE PASS, CO.",usgs,39.36359915,-106.3064143
09062500,CO,"WURTZ DITCH NEAR TENNEESSEE PASS, CO.",usgs,39.3552657,-106.3528042
09063000,CO,"EAGLE RIVER AT RED CLIFF, CO.",usgs,39.50831949,-106.3666948
09063200,CO,"WEARYMAN CREEK NEAR RED CLIFF, CO.",usgs,39.5222084,-106.3236384
09063400,CO,"TURKEY CREEK NEAR RED CLIFF, CO.",usgs,39.52276396,-106.3361386
09063500,CO,"TURKEY CREEK AT RED CLIFF, CO.",usgs,39.513875,-106.3672503
09063900,CO,"MISSOURI CREEK NEAR GOLD PARK, CO.",usgs,39.39026486,-106.4700294
09064000,CO,"HOMESTAKE CREEK AT GOLD PARK, CO.",usgs,39.4055426,-106.433362
09064500,CO,"HOMESTAKE CREEK NEAR RED CLIFF, CO.",usgs,39.4733198,-106.3678056
09064600,CO,"EAGLE RIVER NEAR MINTURN, CO",usgs,39.55387495,-106.402529
09065100,CO,"CROSS CREEK NEAR MINTURN, CO",usgs,39.56829167,-106.4124306
09065500,CO,"GORE CREEK AT UPPER STATION, NEAR MINTURN, CO.",usgs,39.6258193,-106.2780823
09066000,CO,"BLACK GORE CREEK NEAR MINTURN, CO.",usgs,39.59637495,-106.2650264
09066050,CO,"BLACK GORE CREEK NEAR VAIL, CO.",usgs,39.6233193,-106.2803046
09066100,CO,"BIGHORN CREEK NEAR MINTURN, CO",usgs,39.6399859,-106.2933605
09066150,CO,"PITKIN CREEK NEAR MINTURN, CO.",usgs,39.64359705,-106.3025273
09066200,CO,"BOOTH CREEK NEAR MINTURN, CO.",usgs,39.64831927,-106.3230833
09066250,CO,"GORE CREEK AT VAIL, CO.",usgs,39.6430415,-106.3461394
09066300,CO,"MIDDLE CREEK NEAR MINTURN, CO.",usgs,39.6458193,-106.3822512
09066310,CO,"GORE CREEK, LOWER STATION, AT VAIL, COLORADO",usgs,39.6410971,-106.3941959
09066325,CO,"GORE CREEK ABV RED SANDSTONE CREEK AT VAIL, CO",usgs,39.6410971,-106.3947515
09066400,CO,"RED SANDSTONE CREEK NEAR MINTURN, CO.",usgs,39.68276376,-106.4014184
09066500,CO,"GORE CREEK NEAR MINTURN, CO.",usgs,39.61470826,-106.44003
09066510,CO,"GORE CREEK AT MOUTH NEAR MINTURN, CO",usgs,39.60943048,-106.447808
09067000,CO,"BEAVER CREEK AT AVON, CO",usgs,39.62970826,-106.5228096
09067005,CO,"EAGLE RIVER AT AVON, CO.",usgs,39.6316527,-106.5225318
09067020,CO,"EAGLE R BLW WASTEWATER TREATMENT PLANT AT AVON, CO",usgs,39.6348611,-106.5319444
09067200,CO,"LAKE CREEK NEAR EDWARDS, CO",usgs,39.647486,-106.6092003
09067300,CO,"ALKALI CREEK NEAR WOLCOTT, CO.",usgs,39.7560978,-106.6705906
09067500,CO,"EAGLE RIVER AT EAGLE, CO.",usgs,39.65665239,-106.8253171
09067700,CO,"EAST BRUSH CREEK AT YEOMAN PARK, NEAR EAGLE, CO.",usgs,39.50415167,-106.6780905
09068000,CO,"BRUSH CREEK NEAR EAGLE, CO.",usgs,39.5572073,-106.7630926
09069000,CO,"EAGLE RIVER AT GYPSUM, CO",usgs,39.6499851,-106.9522665
09069500,CO,"GYPSUM CREEK NEAR GYPSUM, CO.",usgs,39.5455398,-106.9347658
09070000,CO,"EAGLE RIVER BELOW GYPSUM, CO.",usgs,39.64942954,-106.9536554
09070500,CO,"COLORADO RIVER NEAR DOTSERO, CO",usgs,39.6446111,-107.0780139
09071100,CO,"COLORADO RIVER NEAR GLENWOOD SPRINGS, CO.",usgs,39.56998269,-107.22672
09071300,CO,"GRIZZLY CREEK NEAR GLENWOOD SPRINGS, CO.",usgs,39.71664889,-107.3103326
09071750,CO,"COLORADO RIVER ABOVE GLENWOOD SPRINGS, CO",usgs,39.5588711,-107.2908874
09072500,CO,"COLORADO RIVER AT GLENWOOD SPRINGS, CO.",usgs,39.549982,-107.3208873
09072550,CO,"ROARING FORK RIVER ABV LOST MAN CR NEAR ASPEN, CO",usgs,39.1193611,-106.6239167
09073005,CO,"LINCOLN CREEK BELOW GRIZZLY RESERVOIR NR ASPEN, CO",usgs,39.0802361,-106.6165833
09073300,CO,"ROARING FORK RIVER AB DIFFICULT C NR ASPEN, CO.",usgs,39.14109959,-106.7742039
09073400,CO,"ROARING FORK RIVER NEAR ASPEN, CO.",usgs,39.17998755,-106.8019826
09073500,CO,"ROARING FORK RIVER AT ASPEN, CO.",usgs,39.18943174,-106.814483
09073700,CO,"HUNTER CREEK ABOVE MIDWAY CREEK, NEAR ASPEN, CO.",usgs,39.21387669,-106.6558669
09073720,CO,"HUNTER CREEK FEEDER CONDUIT NEAR ASPEN, CO",usgs,39.20748889,-106.6791167
09073721,CO,"HUNTER CREEK CONDUIT BYPASS NEAR ASPEN, CO",usgs,39.20756944,-106.6803917
09073790,CO,"MIDWAY CREEK FEEDER CONDUIT NEAR ASPEN, CO",usgs,39.1902658,-106.6850344
09073791,CO,"MIDWAY CREEK CONDUIT BYPASS NEAR ASPEN, CO",usgs,39.19102778,-106.6859
09073800,CO,"MIDWAY CREEK NEAR ASPEN, CO.",usgs,39.19637678,-106.6900346
09073890,CO,"NO NAME CREEK FEEDER CONDUIT NEAR ASPEN, CO",usgs,39.1827657,-106.7200355
09073891,CO,"NO NAME CREEK CONDUIT BYPASS NEAR ASPEN, CO",usgs,39.18360738,-106.7198577
09073900,CO,"NO NAME CREEK NEAR ASPEN, CO.",usgs,39.1888767,-106.7183688
09074000,CO,"HUNTER CREEK NEAR ASPEN, CO",usgs,39.20582037,-106.797538
09074500,CO,"HUNTER CREEK AT ASPEN, CO",usgs,39.19688889,-106.8189167
09074800,CO,"CASTLE CREEK ABOVE ASPEN, CO.",usgs,39.08748945,-106.8122608
09075000,CO,"CASTLE CREEK NEAR ASPEN, CO.",usgs,39.1397104,-106.8469843
09075400,CO,"CASTLE CREEK AT ASPEN, CO",usgs,39.1938333,-106.8336667
09075500,CO,"ROARING FORK RIVER BELOW ASPEN, CO.",usgs,39.21082006,-106.8397617
09075700,CO,"MAROON CREEK ABOVE ASPEN, CO.",usgs,39.1235994,-106.9053197
09076000,CO,"MAROON CREEK NEAR ASPEN, CO.",usgs,39.1630431,-106.8808744
09076520,CO,"OWL CREEK NEAR ASPEN, CO.",usgs,39.22359737,-106.8797631
09077150,CO,"FRYINGPAN RIVER FEEDER CANAL NEAR NORRIE, CO.",usgs,39.24498819,-106.5303078
09077200,CO,"FRYINGPAN RIVER NEAR IVANHOE LAKE, CO.",usgs,39.2455437,-106.5314189
09077250,CO,"LILY PAD CREEK FEEDER CANAL NEAR NORRIE, CO.",usgs,39.25887684,-106.5380859
09077300,CO,"GRANITE CREEK FEEDER CONDUIT NEAR NORRIE,CO.",usgs,39.2691544,-106.5528086
09077400,CO,"FRYINGPAN RIVER NEAR NORRIE, CO.",usgs,39.2960982,-106.6036435
09077600,CO,"IVANHOE CREEK NEAR NORRIE, CO.",usgs,39.2891542,-106.5530865
09077605,CO,"IVANHOE CREEK FEEDER CANAL NEAR NAST, CO.",usgs,39.28720975,-106.5591977
09077610,CO,"IVANHOE CREEK NEAR NAST, CO.",usgs,39.28693198,-106.5591977
09077750,CO,"SF FRYINGPAN RIVER FEEDER CANAL NEAR NORRIE, CO.",usgs,39.2388767,-106.5900317
09077800,CO,"SF FRYINGPAN R AT UPPER STATION, NR NORRIE, CO.",usgs,39.2416544,-106.5930874
09077900,CO,"SOUTH FORK FRYINGPAN RIVER NEAR NORRIE, CO.",usgs,39.3019314,-106.6191995
09077940,CO,"CHAPMAN GULCH FEEDER CANAL NEAR NORRIE, CO.",usgs,39.24637627,-106.6297551
09077945,CO,"CHAPMAN GULCH NEAR NAST, CO.",usgs,39.26415384,-106.6322553
09077950,CO,"CHAPMAN GULCH NEAR NORRIE, CO.",usgs,39.26720935,-106.6350331
09077960,CO,"SAWYER CREEK FEEDER CANAL NEAR NORRIE, CO.",usgs,39.26220945,-106.6280885
09078000,CO,"FRYINGPAN RIVER AT NORRIE, CO.",usgs,39.33081977,-106.6580895
09078040,CO,"NF FRYINGPAN RIVER FEEDER CANAL NEAR NORRIE, CO.",usgs,39.36165366,-106.5378087
09078050,CO,"MORMON CREEK FEEDER CANAL NEAR NORRIE, CO.",usgs,39.3555426,-106.5339196
09078060,CO,"CARTER CREEK FEEDER CANAL NEAR NORRIE, CO.",usgs,39.36665357,-106.5444755
09078100,CO,"NF FRYINGPAN R AB CUNNINGHAM C, NR NORRIE, CO.",usgs,39.3588757,-106.568365
09078140,CO,"CUNNINGHAM CREEK FEEDER CANAL NEAR NORRIE, CO.",usgs,39.33665386,-106.5425309
09078141,CO,"NORTH CUNNINGHAM CREEK CONDUIT BYPASS NR NORRIE,CO",usgs,39.33596219,-106.5442115
09078150,CO,"MIDDLE CUNNINGHAM CREEK FEEDER CA NR NORRIE, CO.",usgs,39.3285983,-106.5522533
09078200,CO,"CUNNINGHAM CREEK NEAR NORRIE, CO.",usgs,39.33415366,-106.5753095
09078300,CO,"NF FRYINGPAN R BL CUNNINGHAM C, NR NORRIE, CO.",usgs,39.34359776,-106.6119772
09078475,CO,"LAST CHANCE CREEK NEAR NORRIE, CO",usgs,39.34388889,-106.6565278
09078500,CO,"NORTH FORK FRYINGPAN RIVER NEAR NORRIE, CO.",usgs,39.34276407,-106.6658675
09078600,CO,"FRYINGPAN RIVER NEAR THOMASVILLE, CO.",usgs,39.34470844,-106.6736455
09078900,CO,"LIME CREEK NEAR TROUTVILLE, CO.",usgs,39.43276376,-106.5961439
09079000,CO,"LIME CREEK AT TROUTVILLE, CO.",usgs,39.4224858,-106.6392004
09079450,CO,"LIME CREEK NEAR THOMASVILLE, CO",usgs,39.3604111,-106.6852444
09079500,CO,"LIME CREEK AT THOMASVILLE, CO.",usgs,39.35443046,-106.6933683
09080000,CO,"FRYINGPAN RIVER AT THOMASVILLE, CO.",usgs,39.3630414,-106.7050353
09080100,CO,"FRYINGPAN RIVER AT MEREDITH, CO.",usgs,39.36248569,-106.732536
09080200,CO,"FRYINGPAN RIVER AT RUEDI, CO.",usgs,39.36137414,-106.8192056
09080300,CO,"ROCKY FORK CREEK NEAR MEREDITH, CO.",usgs,39.3616519,-106.8205946
09080400,CO,"FRYINGPAN RIVER NEAR RUEDI, CO.",usgs,39.36554075,-106.8255948
09080800,CO,"WEST SOPRIS CREEK NEAR BASALT, CO.",usgs,39.336373,-107.0956035
09081000,CO,"ROARING FORK RIVER NEAR EMMA, CO",usgs,39.37331729,-107.0839367
09081500,CO,"CRYSTAL RIVER AT MARBLE, CO.",usgs,39.0685996,-107.1906045
09081550,CO,"CRYSTAL RIVER AT PLACITA, CO.",usgs,39.1427642,-107.2578283
09081600,CO,"CRYSTAL RIVER ABV AVALANCHE CRK, NEAR REDSTONE, CO",usgs,39.23263889,-107.2275
09082500,CO,"CRYSTAL RIVER NEAR REDSTONE, CO.",usgs,39.2985949,-107.2142173
09082800,CO,"NORTH THOMPSON CREEK NEAR CARBONDALE, CO.",usgs,39.32970488,-107.3333859
09083000,CO,"THOMPSON CREEK NEAR CARBONDALE, CO.",usgs,39.3305391,-107.2244957
09083700,CO,"PRINCE CREEK NEAR CARBONDALE, CO.",usgs,39.32387288,-107.1394934
09083800,CO,"CRYSTAL RIVER BELOW CARBONDALE, CO",usgs,39.40803866,-107.23033
09084000,CO,"CATTLE CREEK NEAR CARBONDALE, CO.",usgs,39.4666502,-107.0522697
09084500,CO,"FOURMILE CREEK NEAR CARBONDALE, CO.",usgs,39.3955374,-107.3889421
09084600,CO,"FOURMILE CREEK NEAR GLENWOOD SPRINGS, CO.",usgs,39.40053797,-107.3244974
09085000,CO,"ROARING FORK RIVER AT GLENWOOD SPRINGS, CO.",usgs,39.54359307,-107.3294984
09085100,CO,"COLORADO RIVER BELOW GLENWOOD SPRINGS, CO.",usgs,39.5549819,-107.337554
09085150,CO,COLORADO R ABV SOUTH CANYON CR NR GLENWOOD SPGS CO,usgs,39.56166667,-107.4066667
09085200,CO,"CANYON CREEK ABOVE NEW CASTLE, CO.",usgs,39.60525897,-107.4483877
09085300,CO,"EAST CANYON CREEK NEAR NEW CASTLE, CO.",usgs,39.60914796,-107.4347767
09085400,CO,"POSSUM CREEK NEAR NEW CASTLE, CO.",usgs,39.5977591,-107.4239432
09085500,CO,"CANYON CREEK NEAR NEW CASTLE, CO.",usgs,39.5744256,-107.4475541
09086000,CO,"WEST ELK CREEK NEAR NEW CASTLE, CO",usgs,39.66636949,-107.6270045
09086470,CO,"MAIN ELK CREEK NEAR NEW CASTLE, CO.",usgs,39.6780363,-107.5731137
09086970,CO,"EAST ELK CREEK AB BOILER CREEK NR NEW CASTLE, CO",usgs,39.6680364,-107.5250561
09087500,CO,"ELK CREEK AT NEW CASTLE, CO.",usgs,39.57053628,-107.5397777
09087600,CO,"COLORADO RIVER AT NEW CASTLE, CO.",usgs,39.56775849,-107.5445001
09088000,CO,"BALDY CREEK NEAR NEW CASTLE, CO.",usgs,39.4860918,-107.5014422
09089000,CO,"WEST DIVIDE CREEK BL WILLOW CREEK, NR RAVEN, CO.",usgs,39.2755366,-107.5200546
09089500,CO,"WEST DIVIDE CREEK NEAR RAVEN, CO",usgs,39.33109185,-107.5800562
09090700,CO,"EAST DIVIDE CREEK NEAR SILT, CO.",usgs,39.43636957,-107.5695002
09091500,CO,"EAST RIFLE CREEK NEAR RIFLE, CO.",usgs,39.67775819,-107.6983962
09091900,CO,"RIFLE GAP RESERVOIR NEAR RIFLE, CO",usgs,39.62692468,-107.7575645
09092000,CO,"RIFLE CREEK NEAR RIFLE, CO.",usgs,39.61998016,-107.7633979
09092500,CO,"BEAVER CREEK NEAR RIFLE, CO.",usgs,39.47192409,-107.8325657
09092600,CO,"BATTLEMENT CREEK NEAR PARACHUTE, CO.",usgs,39.43553387,-107.9772939
09092800,CO,"WEST FORK PARACHUTE CREEK NEAR PARACHUTE, CO",usgs,39.58652778,-108.1264444
09092830,CO,"NORTHWATER CREEK NEAR ANVIL POINTS, CO.",usgs,39.6202545,-108.0128524
09092850,CO,"EAST MIDDLE FORK PARACHUTE CR NR RIO BLANCO, CO.",usgs,39.62081,-108.0300754
09092960,CO,"EAST FORK PARACHUTE CREEK NR ANVIL POINTS, CO.",usgs,39.55497766,-107.9828507
09092970,CO,"EAST FORK PARACHUTE CREEK NEAR RULISON, CO.",usgs,39.56747727,-108.0211857
09092980,CO,"BEN GOOD CREEK NEAR RULLISON, CO.",usgs,39.59025475,-108.0411867
09093000,CO,PARACHUTE CREEK NEAR PARACHUTE CO.,usgs,39.5669215,-108.1109117
09093500,CO,"PARACHUTE CREEK AT PARACHUTE, CO.",usgs,39.45303365,-108.0597976
09093700,CO,"COLORADO RIVER NEAR DE BEQUE, CO.",usgs,39.36247855,-108.152579
09094200,CO,"ROAN CREEK ABOVE CLEAR CREEK, NEAR DE BEQUE, CO.",usgs,39.4910884,-108.3550875
09094400,CO,"CLEAR CREEK NEAR DE BEQUE, CO.",usgs,39.48331087,-108.3267531
09095000,CO,"ROAN CREEK NEAR DE BEQUE, CO.",usgs,39.45331117,-108.3170305
09095300,CO,"DRY FORK AT UPPER STATION, NEAR DE BEQUE CO.",usgs,39.3747007,-108.3178636
09095400,CO,"DRY FORK NEAR DE BEQUE, CO.",usgs,39.36886757,-108.2620282
09095500,CO,"COLORADO RIVER NEAR CAMEO, CO.",usgs,39.2391463,-108.2661946
09095526,CO,"GOVERNMENT HIGHLINE CA AT 16 ROAD, NR LOMA, CO.",usgs,39.25692397,-108.756767
09095528,CO,"LATERAL NO. 48 NEAR MACK, CO.",usgs,39.2713684,-108.8337144
